,NormMSE,1-PCC,split,Method
GPKOW+ctrl,0.7192690372467041,0.2686724789964501,2,GEARS
KANSL1+ctrl,0.9957501888275146,0.9619187538337428,2,GEARS
NARS+ctrl,0.503926694393158,0.03959119808860123,2,GEARS
MRPL3+ctrl,1.071913242340088,0.8272539307945408,2,GEARS
WDR55+ctrl,0.6977332830429077,0.4630618919036351,2,GEARS
SNRPF+ctrl,0.4748504161834717,0.10659350140485913,2,GEARS
MED31+ctrl,0.9806786179542542,0.7133859100867994,2,GEARS
RPL26+ctrl,0.1981361359357834,0.043785516638308764,2,GEARS
DKC1+ctrl,0.5339160561561584,0.34569402959459694,2,GEARS
CDC6+ctrl,0.8390711545944214,0.22643344022799283,2,GEARS
CSNK2B+ctrl,0.9161388874053955,0.6983877316815779,2,GEARS
MRPS27+ctrl,1.0555616617202759,1.0212318512494676,2,GEARS
MYBBP1A+ctrl,0.6201556921005249,0.16578127595130354,2,GEARS
SURF6+ctrl,0.20339994132518768,0.08912653219886124,2,GEARS
RPL27A+ctrl,0.22205603122711182,0.018697447143495083,2,GEARS
ZMAT5+ctrl,0.8432466387748718,0.6150654670782387,2,GEARS
SUPV3L1+ctrl,0.9816680550575256,0.8116843200987205,2,GEARS
NAA20+ctrl,0.890129804611206,0.631118567820522,2,GEARS
EIF2B3+ctrl,0.31124886870384216,0.026926525589260564,2,GEARS
PSMB6+ctrl,0.6711758971214294,0.17343743541277945,2,GEARS
KAT8+ctrl,0.8210315108299255,0.28151441652153153,2,GEARS
KANSL2+ctrl,0.8808977603912354,0.3292375324290333,2,GEARS
POLR2L+ctrl,0.6610943078994751,0.42213075071413186,2,GEARS
COPS8+ctrl,0.9038771390914917,0.7242943152959924,2,GEARS
KIN+ctrl,0.4586350917816162,0.5420952134591062,2,GEARS
PNN+ctrl,0.7574366331100464,0.4504923145286739,2,GEARS
SCFD1+ctrl,0.35444849729537964,0.25597403082065284,2,GEARS
RPLP1+ctrl,0.293363094329834,0.16934972233138978,2,GEARS
MDN1+ctrl,0.26530519127845764,0.10059968537825625,2,GEARS
RPL6+ctrl,0.3180886507034302,0.016861689276993275,2,GEARS
CHERP+ctrl,1.1231292486190796,1.5813400852348423,2,GEARS
MED11+ctrl,0.28484195470809937,0.16008190717548132,2,GEARS
PPRC1+ctrl,1.039889931678772,1.2474629587713935,2,GEARS
TBP+ctrl,0.8509906530380249,0.3811026376642985,2,GEARS
RPL10+ctrl,0.2011258751153946,0.035956455394625664,2,GEARS
AP2S1+ctrl,1.0028208494186401,0.9110824348172173,2,GEARS
ZCRB1+ctrl,1.0242971181869507,1.272536714328453,2,GEARS
GTF2B+ctrl,0.9758189916610718,0.8056058641523123,2,GEARS
RPS4X+ctrl,0.1157236397266388,0.03466289592324756,2,GEARS
RPL23+ctrl,0.5472954511642456,0.020705975592136383,2,GEARS
RPL15+ctrl,0.28688332438468933,0.15843911049887538,2,GEARS
NDUFAB1+ctrl,0.9370555877685547,0.7477694996778155,2,GEARS
U2AF2+ctrl,0.6419156193733215,0.26856362118269317,2,GEARS
SRRM2+ctrl,1.070882797241211,0.8170263384236023,2,GEARS
CTR9+ctrl,0.8956911563873291,0.47064287736748156,2,GEARS
NDUFA2+ctrl,0.9099265336990356,0.4261768871219829,2,GEARS
RBM28+ctrl,0.7999372482299805,0.30193032446550205,2,GEARS
INTS3+ctrl,0.7251958250999451,0.38715935382060707,2,GEARS
ATP6V1B2+ctrl,0.9671463966369629,0.32734661096321815,2,GEARS
PSMB1+ctrl,0.5657303929328918,0.22424663277342916,2,GEARS
EIF2S3+ctrl,0.5779103636741638,0.05018491022201488,2,GEARS
CDC73+ctrl,0.8586611151695251,0.3297133925516391,2,GEARS
THOC3+ctrl,0.8191606402397156,0.4594625886529684,2,GEARS
CDC123+ctrl,0.7738834023475647,0.3073337801033631,2,GEARS
WDR3+ctrl,0.18704143166542053,0.17255819773708936,2,GEARS
RPS18+ctrl,0.0495203398168087,0.03137286350829527,2,GEARS
KIF20A+ctrl,0.927398145198822,0.6485946575994603,2,GEARS
EIF2B4+ctrl,0.19348785281181335,0.0057263544149464,2,GEARS
ACTR6+ctrl,1.2945637702941895,1.0878192855743691,2,GEARS
ATP6V0C+ctrl,1.0675667524337769,1.2516051459824666,2,GEARS
NUTF2+ctrl,0.8697076439857483,0.4125932221941184,2,GEARS
LSM10+ctrl,0.8469631671905518,0.35712668870110065,2,GEARS
GTF2A1+ctrl,0.8290802240371704,0.6669324979593512,2,GEARS
MRPL36+ctrl,0.9316670298576355,0.6619739250745624,2,GEARS
TAF12+ctrl,0.9332224130630493,0.5662739519466413,2,GEARS
MED14+ctrl,0.1882282942533493,0.1284942363990922,2,GEARS
CEBPZ+ctrl,0.9494151473045349,0.7250132024346385,2,GEARS
TAF2+ctrl,0.9106502532958984,0.44274537125602365,2,GEARS
COPB1+ctrl,0.3754175007343292,0.1820334510266548,2,GEARS
YEATS2+ctrl,0.8635084629058838,1.2492311424557556,2,GEARS
RAN+ctrl,0.6849272847175598,0.393923984374851,2,GEARS
PNPT1+ctrl,0.9500065445899963,0.5746104222016584,2,GEARS
RPS19BP1+ctrl,0.7694651484489441,0.15566309560426816,2,GEARS
ZC3H18+ctrl,0.8349364995956421,0.2930388576005498,2,GEARS
NELFB+ctrl,0.9021669626235962,0.6148245027143275,2,GEARS
HNRNPM+ctrl,0.7162780165672302,0.6000099087395938,2,GEARS
RPL11+ctrl,0.3715079724788666,0.032224904745817184,2,GEARS
ATP6V0B+ctrl,0.9518244862556458,0.632766135444399,2,GEARS
MRPL49+ctrl,1.2238998413085938,1.8685753187164664,2,GEARS
MIOS+ctrl,0.9290264844894409,0.6681799981452059,2,GEARS
ILF3+ctrl,0.8755593299865723,0.4598781403619796,2,GEARS
PSMC1+ctrl,0.5714634656906128,0.0456924163736403,2,GEARS
TADA3+ctrl,0.7946611046791077,0.1555733268428412,2,GEARS
ARL2+ctrl,0.9293356537818909,0.3693092721805442,2,GEARS
RPL35+ctrl,0.21902070939540863,0.04342639027163386,2,GEARS
CCNH+ctrl,1.080758810043335,1.3579124442767352,2,GEARS
CBLL1+ctrl,0.8811992406845093,0.7838767559733242,2,GEARS
PNO1+ctrl,0.7085381150245667,0.4471711081569083,2,GEARS
RBMX+ctrl,1.0020381212234497,0.644039686769247,2,GEARS
POLA2+ctrl,0.6864259243011475,0.22913655755110085,2,GEARS
TAF1D+ctrl,0.5903218984603882,0.1042353532393463,2,GEARS
CYCS+ctrl,0.7281373739242554,0.2959965865052254,2,GEARS
UBE2I+ctrl,0.9523594975471497,0.8694944276940078,2,GEARS
UTP18+ctrl,0.3143784999847412,0.696783862207667,2,GEARS
MCMBP+ctrl,0.8854182958602905,0.3491222256216133,2,GEARS
RPL18A+ctrl,0.1232580915093422,0.05346966307115508,2,GEARS
RPL18+ctrl,0.1855211704969406,0.04567410238087177,2,GEARS
POLR2H+ctrl,0.7587756514549255,0.5893040054943413,2,GEARS
MED8+ctrl,0.33180442452430725,0.2657311124203261,2,GEARS
PCBP1+ctrl,0.9311134219169617,0.8791251257061958,2,GEARS
PRELID1+ctrl,0.6785582900047302,0.4157700791256502,2,GEARS
PABPN1+ctrl,0.9318336844444275,0.5721770590171218,2,GEARS
RRP12+ctrl,0.4662574827671051,0.14230761321960017,2,GEARS
IK+ctrl,0.7361395955085754,0.38146456907270476,2,GEARS
ISG20L2+ctrl,0.3571186363697052,0.06271095259580761,2,GEARS
REXO2+ctrl,1.0108312368392944,1.006936134363059,2,GEARS
SNRNP70+ctrl,0.7271299958229065,0.13182929027243517,2,GEARS
ISCU+ctrl,1.1589829921722412,1.497994403645862,2,GEARS
SIN3A+ctrl,1.053376317024231,1.2400695021915453,2,GEARS
TTK+ctrl,0.7474850416183472,0.4303150503546931,2,GEARS
NCAPH+ctrl,0.6444442868232727,0.1450382545008324,2,GEARS
UBA2+ctrl,0.9598326086997986,0.7272071405313909,2,GEARS
BNIP1+ctrl,0.8756728768348694,0.301818884909153,2,GEARS
SPC25+ctrl,0.334808349609375,0.11209376991610043,2,GEARS
RTF1+ctrl,0.9678407311439514,0.78162550736306,2,GEARS
PFDN2+ctrl,0.8193554878234863,0.5965808010660112,2,GEARS
THOC5+ctrl,1.0165704488754272,0.9491639437619597,2,GEARS
CHMP1A+ctrl,0.6277608871459961,0.29930117074400187,2,GEARS
RABGGTA+ctrl,0.9317339658737183,0.7165135978430044,2,GEARS
HAUS5+ctrl,0.41413432359695435,0.2536128628817096,2,GEARS
NOLC1+ctrl,1.2373617887496948,0.9502687145484288,2,GEARS
WDR24+ctrl,0.7407410144805908,0.2128784421365708,2,GEARS
INTS4+ctrl,0.70530766248703,0.27706132899038494,2,GEARS
PRPF19+ctrl,0.5794104337692261,0.19302159745711833,2,GEARS
ATP1A1+ctrl,0.9000995755195618,0.39103053067810833,2,GEARS
CLNS1A+ctrl,1.0349581241607666,1.0308016114868224,2,GEARS
GSPT1+ctrl,0.47086405754089355,0.016770644167991122,2,GEARS
PET117+ctrl,0.9095467925071716,0.5851804660633206,2,GEARS
UQCRB+ctrl,1.1438689231872559,1.018820771801984,2,GEARS
NOB1+ctrl,1.0837734937667847,1.2077537822769955,2,GEARS
MTPAP+ctrl,0.9749501943588257,0.2550376086437609,2,GEARS
RPL12+ctrl,0.47483497858047485,0.18663714174181223,2,GEARS
EPRS+ctrl,0.24486583471298218,0.0750448744379355,2,GEARS
HSCB+ctrl,0.7524121999740601,0.3341966825655618,2,GEARS
NUP88+ctrl,0.7762007117271423,0.3304929773148615,2,GEARS
DAD1+ctrl,1.1621302366256714,1.7034469555364922,2,GEARS
SNAPC1+ctrl,0.9448418617248535,0.4946997531224042,2,GEARS
POLD2+ctrl,0.7495876550674438,0.29223193204961717,2,GEARS
MED4+ctrl,0.28805023431777954,0.16824389761313796,2,GEARS
UQCRFS1+ctrl,1.1392256021499634,1.2923491745023057,2,GEARS
XRCC5+ctrl,0.6905357837677002,0.1551181833492592,2,GEARS
RPS15+ctrl,0.2760823965072632,0.10821183401276357,2,GEARS
CENPC+ctrl,0.4772898554801941,0.36943874752614647,2,GEARS
RFC5+ctrl,0.5021451115608215,0.2806145016220398,2,GEARS
RBM48+ctrl,0.9841902852058411,0.94577162063797,2,GEARS
PSMA6+ctrl,0.926271915435791,0.3783091916666308,2,GEARS
VPS28+ctrl,0.9028154015541077,0.2682156434166245,2,GEARS
VPS35+ctrl,0.9055686593055725,0.4310419468674809,2,GEARS
POP5+ctrl,0.17264746129512787,0.11631140532699646,2,GEARS
PRPF31+ctrl,0.789928674697876,0.26626882176469735,2,GEARS
BMS1+ctrl,0.24452853202819824,0.15227620326913893,2,GEARS
RPS2+ctrl,0.1576348841190338,0.06994501536246389,2,GEARS
NUP98+ctrl,0.6440336108207703,0.11654189461842179,3,GEARS
PSMC4+ctrl,0.5203429460525513,0.0988136091036722,3,GEARS
TUBGCP2+ctrl,0.5704265236854553,0.5067507278145058,3,GEARS
EEF1G+ctrl,0.7402728199958801,0.42028961540199816,3,GEARS
LSG1+ctrl,0.8373665809631348,0.5940513413806912,3,GEARS
MTOR+ctrl,0.9609051942825317,0.5447159134782851,3,GEARS
TRRAP+ctrl,0.9940105676651001,0.8228863208787516,3,GEARS
PRPF40A+ctrl,0.7808834910392761,0.5143130660726456,3,GEARS
HARS2+ctrl,0.6248120069503784,0.2356636276235804,3,GEARS
MRPS7+ctrl,0.9101179242134094,0.44873103887948673,3,GEARS
SLC7A5+ctrl,0.5422301888465881,0.14945388615160482,3,GEARS
SUPT6H+ctrl,0.7635360956192017,0.2928420582320541,3,GEARS
U2SURP+ctrl,0.8837319612503052,0.5991692526149563,3,GEARS
GFER+ctrl,0.998338520526886,0.9267497919681773,3,GEARS
RSL24D1+ctrl,0.4654415547847748,0.035749967297306284,3,GEARS
PMPCB+ctrl,0.7151944637298584,0.20100871281829313,3,GEARS
PGD+ctrl,1.0863913297653198,1.2165086173408781,3,GEARS
SLC39A9+ctrl,0.9360259175300598,0.6338602467440069,3,GEARS
RPS26+ctrl,0.3046995997428894,0.03131696650234517,3,GEARS
TIMM23B+ctrl,0.7776632905006409,0.25899146686151653,3,GEARS
METAP2+ctrl,0.8885852694511414,0.641338562089004,3,GEARS
LAMTOR4+ctrl,1.155229926109314,1.0657086269930005,3,GEARS
NUF2+ctrl,0.7379801273345947,0.5709667198716488,3,GEARS
CSE1L+ctrl,0.8158054947853088,0.23411199171096087,3,GEARS
NUMA1+ctrl,0.7669274210929871,0.7246438198635587,3,GEARS
DYNC1I2+ctrl,0.15399296581745148,0.14140558821964078,3,GEARS
AHCY+ctrl,1.3484700918197632,1.5763075957074761,3,GEARS
PSMB7+ctrl,0.3045174479484558,0.14467664249241352,3,GEARS
NCBP2+ctrl,0.7937495112419128,1.0794590641162358,3,GEARS
COG2+ctrl,1.3632521629333496,1.6214518771739677,3,GEARS
MRPL18+ctrl,0.9866821765899658,0.857617121655494,3,GEARS
DONSON+ctrl,0.7369458079338074,0.1876162345870398,3,GEARS
ZBTB17+ctrl,1.0638419389724731,1.2544816703448305,3,GEARS
POLR2G+ctrl,0.5633698105812073,0.7021780666545965,3,GEARS
RPS29+ctrl,0.4390135109424591,0.07302273134155257,3,GEARS
TCOF1+ctrl,0.7643213868141174,0.6961007004138082,3,GEARS
USP39+ctrl,0.7010175585746765,0.22355905338190496,3,GEARS
CHD4+ctrl,0.9161832332611084,0.6359520636906382,3,GEARS
XPO1+ctrl,0.7810704708099365,0.15516087226569653,3,GEARS
MRPS23+ctrl,1.0488536357879639,0.682779333437793,3,GEARS
SSRP1+ctrl,0.5710310935974121,0.43567819404415786,3,GEARS
NDUFB4+ctrl,1.1781046390533447,1.0252027726965025,3,GEARS
SEH1L+ctrl,0.7611483931541443,0.35807995383584057,3,GEARS
UTP15+ctrl,0.32713329792022705,0.0755087258939966,3,GEARS
DDX23+ctrl,0.565315842628479,0.4691264989305637,3,GEARS
SUGT1+ctrl,1.1943482160568237,1.610614777659066,3,GEARS
MZT1+ctrl,0.8788937926292419,0.60789954662323,3,GEARS
GUCD1+ctrl,0.5353302359580994,0.12206515370417037,3,GEARS
NFRKB+ctrl,0.8409654498100281,0.6854474953433964,3,GEARS
UQCC2+ctrl,0.9236478805541992,0.7568106262478977,3,GEARS
ATP6V1A+ctrl,1.1321336030960083,1.3965432795812376,3,GEARS
SNRPG+ctrl,0.3746633529663086,0.2896232445491478,3,GEARS
RPP40+ctrl,0.4914032816886902,0.31671089635347016,3,GEARS
SF3A2+ctrl,0.5105693340301514,0.19982579350471497,3,GEARS
DDX47+ctrl,0.918005645275116,0.38462531731056515,3,GEARS
FBL+ctrl,0.6896367073059082,0.07357786739885341,3,GEARS
DHODH+ctrl,0.8268441557884216,0.6765903069172055,3,GEARS
CCDC86+ctrl,0.5363625288009644,0.08536773175001144,3,GEARS
NACA+ctrl,0.7403547763824463,0.7730799804357957,3,GEARS
ICE1+ctrl,0.651831328868866,0.2954966053366661,3,GEARS
THAP1+ctrl,0.9017198085784912,0.5011159924324602,3,GEARS
TRMT10C+ctrl,0.9129039645195007,0.6299103397177532,3,GEARS
EIF2B5+ctrl,0.592703640460968,0.24167743101133965,3,GEARS
VPS29+ctrl,0.7965215444564819,0.4256959925405681,3,GEARS
KPNB1+ctrl,0.8054412603378296,0.1892032716423273,3,GEARS
SF3A1+ctrl,0.9163612127304077,0.22564454276289325,3,GEARS
CHMP6+ctrl,0.3699983060359955,0.08965107763651758,3,GEARS
PTCD1+ctrl,1.0186514854431152,0.5940000459231669,3,GEARS
DR1+ctrl,1.018288254737854,1.025281570023708,3,GEARS
TARS+ctrl,0.8402851819992065,0.5529774338428979,3,GEARS
SETD1A+ctrl,0.7200261354446411,0.27811938896775246,3,GEARS
EXOSC8+ctrl,0.9190323948860168,0.17564581776969135,3,GEARS
QARS+ctrl,0.666739821434021,0.18321814481168985,3,GEARS
MCM10+ctrl,0.9202325940132141,0.3619321586447768,3,GEARS
PLRG1+ctrl,0.5841959118843079,0.17469825751322787,3,GEARS
MED20+ctrl,0.5080108046531677,0.6060921388270799,3,GEARS
DERL2+ctrl,0.971980094909668,0.5385348211275414,3,GEARS
RPL19+ctrl,0.2859763205051422,0.026733419857919216,3,GEARS
PELO+ctrl,0.7560523152351379,0.38888718420639634,3,GEARS
SART3+ctrl,1.017013430595398,1.069562285556458,3,GEARS
EXOSC7+ctrl,0.978863537311554,0.967683513823431,3,GEARS
RUVBL1+ctrl,0.6799948215484619,0.1383075414923951,3,GEARS
RPL36+ctrl,0.29201412200927734,0.012854581698775291,3,GEARS
CDC16+ctrl,0.4822755455970764,0.2753486979199806,3,GEARS
GINS3+ctrl,0.8367325067520142,0.2581684971228242,3,GEARS
RIOK1+ctrl,0.7392883896827698,0.8546849043486873,3,GEARS
SF3B2+ctrl,0.4961889684200287,0.14748468089237576,3,GEARS
MRPS22+ctrl,0.7802029252052307,0.5295544449163572,3,GEARS
MOB4+ctrl,0.6921478509902954,0.38602274819277227,3,GEARS
MRPS2+ctrl,0.8669384717941284,0.5734256152936723,3,GEARS
AATF+ctrl,0.8897386789321899,0.6350623209727928,3,GEARS
UBAP1+ctrl,0.6453920006752014,0.2722841547220014,3,GEARS
RPF2+ctrl,0.31652453541755676,0.15409384737722576,3,GEARS
DHX36+ctrl,0.9635840654373169,0.8982076335232705,3,GEARS
MARS2+ctrl,1.9070212841033936,1.6472328291856684,3,GEARS
SNW1+ctrl,0.5714046359062195,0.1530791741097346,3,GEARS
PSMD6+ctrl,0.5892662405967712,0.1437009223154746,3,GEARS
RANGAP1+ctrl,0.9753898978233337,0.7243614711915143,3,GEARS
MMS22L+ctrl,0.8830690383911133,0.38556815939955413,3,GEARS
DDX56+ctrl,0.26887205243110657,0.02146842936053872,3,GEARS
SNRNP25+ctrl,0.7124062180519104,0.4416860237251967,3,GEARS
TMX2+ctrl,0.7534509301185608,0.5801062396494672,3,GEARS
SNRPD1+ctrl,0.39626288414001465,0.09543958042922895,3,GEARS
SBNO1+ctrl,0.9227869510650635,1.165143109159544,3,GEARS
MRPL14+ctrl,1.1701024770736694,1.1765012913620012,3,GEARS
ALYREF+ctrl,0.6553279757499695,0.4047638736665249,3,GEARS
RFC3+ctrl,0.5749608874320984,0.19543197723396588,3,GEARS
DICER1+ctrl,0.9150882959365845,0.4533243681071326,3,GEARS
MRPS26+ctrl,0.6278996467590332,0.1598026007413864,3,GEARS
PFN1+ctrl,0.8181036710739136,0.566875392687507,3,GEARS
DDX5+ctrl,1.3534401655197144,1.2163016477134079,3,GEARS
TIMM13+ctrl,0.9108203053474426,0.5853163736828719,3,GEARS
PSMG3+ctrl,1.2877551317214966,1.2146313625853509,3,GEARS
RRS1+ctrl,0.2623863220214844,0.043469824944622815,3,GEARS
NDUFA6+ctrl,1.4228363037109375,0.9533065052237362,3,GEARS
AKIRIN2+ctrl,0.763993501663208,0.4196180153885507,3,GEARS
MNAT1+ctrl,0.8423576354980469,0.6983744166791439,3,GEARS
CUL1+ctrl,0.973305344581604,0.805269289528951,3,GEARS
RRP1+ctrl,0.8306164741516113,0.5352826896705665,3,GEARS
USP5+ctrl,0.9263359904289246,0.7574998255004175,3,GEARS
PPP1CA+ctrl,0.9956254363059998,0.9269623511936516,3,GEARS
MCM6+ctrl,0.8152962327003479,0.35195362078047765,3,GEARS
NARS+ctrl,0.7414288520812988,0.284983532037586,3,GEARS
TAF8+ctrl,1.0488508939743042,1.2947554433485493,3,GEARS
THOC1+ctrl,0.8128233551979065,0.36717908739228733,3,GEARS
WDR55+ctrl,1.0879567861557007,1.013922231271863,3,GEARS
CEP192+ctrl,0.5039216876029968,0.26750757242552936,3,GEARS
MED31+ctrl,1.7323161363601685,1.0943361875251867,3,GEARS
TRMT5+ctrl,0.9178661704063416,0.6162767486530356,3,GEARS
POLR2C+ctrl,0.4861002266407013,0.35883391852257773,3,GEARS
CCDC174+ctrl,1.0111523866653442,1.1029683334054425,3,GEARS
SURF6+ctrl,0.31855687499046326,0.08798320149071515,3,GEARS
RBM17+ctrl,0.6910986304283142,0.46471971552819014,3,GEARS
COPS2+ctrl,1.2258880138397217,0.6974042674992234,3,GEARS
NPLOC4+ctrl,0.8677921891212463,0.6621464958880097,3,GEARS
POLR2L+ctrl,0.7007145881652832,0.4500483449664898,3,GEARS
SRFBP1+ctrl,0.9976239800453186,0.6948999054729939,3,GEARS
DDX27+ctrl,0.2954631745815277,0.16065382747910917,3,GEARS
KIN+ctrl,0.4162184000015259,0.5533079517772421,3,GEARS
PNN+ctrl,0.7162052392959595,0.38357619324233383,3,GEARS
RFC2+ctrl,0.6147139072418213,0.17545181361492723,3,GEARS
NRF1+ctrl,0.8838872909545898,0.5259635316779168,3,GEARS
SRRM1+ctrl,0.5882513523101807,0.41846508951857686,3,GEARS
MED11+ctrl,0.4801037311553955,0.3465777942328714,3,GEARS
RPL9+ctrl,0.5047608613967896,0.013660298311151564,3,GEARS
PPRC1+ctrl,0.9229767322540283,0.807200838229619,3,GEARS
PRPF8+ctrl,0.3780011832714081,0.304951531405095,3,GEARS
EXOSC6+ctrl,0.9398637413978577,0.35720734379719943,3,GEARS
HSPE1+ctrl,0.8642082214355469,0.4443360313307494,3,GEARS
ECD+ctrl,0.7572616934776306,0.4658017052570358,3,GEARS
NDUFB10+ctrl,1.805747151374817,1.1189532048301771,3,GEARS
AQR+ctrl,0.7051808834075928,0.22943838384526316,3,GEARS
RPS9+ctrl,0.11618754267692566,0.0993409770890139,3,GEARS
EIF2B1+ctrl,0.7039139270782471,0.3806578296353109,3,GEARS
RPL23+ctrl,0.6483989953994751,0.04047534614801407,3,GEARS
MRPS35+ctrl,0.9511934518814087,0.33550652974372497,3,GEARS
NCL+ctrl,0.8720903396606445,0.5987680845428258,3,GEARS
RPL15+ctrl,0.3118409216403961,0.14292531137471087,3,GEARS
LSM3+ctrl,0.7201637625694275,0.4870402764645405,3,GEARS
U2AF2+ctrl,0.6766596436500549,0.45726353643112816,3,GEARS
NSA2+ctrl,0.5031449794769287,0.2020709642674774,3,GEARS
RMI1+ctrl,0.9524490237236023,0.9377076275413856,3,GEARS
POLR2A+ctrl,0.4114018380641937,0.47978659730870277,3,GEARS
RPL37A+ctrl,0.31595221161842346,0.013269548304378986,3,GEARS
ELP3+ctrl,0.9374447464942932,0.7177439346560277,3,GEARS
INTS3+ctrl,0.7345417737960815,0.42976536852074787,3,GEARS
ATP6V1B2+ctrl,0.8726738095283508,0.23636129282357388,3,GEARS
PSMB1+ctrl,0.506941556930542,0.24129046685993671,3,GEARS
SF3B4+ctrl,0.4027232527732849,0.24647612386615947,3,GEARS
IMPDH2+ctrl,0.8270175457000732,0.3042859149281867,3,GEARS
DHX37+ctrl,0.9771484136581421,0.9080726355314255,3,GEARS
RPLP0+ctrl,0.14950241148471832,0.03525159985292703,3,GEARS
UBQLN4+ctrl,0.8548712730407715,0.852810364405741,3,GEARS
TTC27+ctrl,1.0426181554794312,1.0664006105216686,3,GEARS
RPL35A+ctrl,0.26412060856819153,0.02229214401450008,3,GEARS
UFM1+ctrl,1.3024591207504272,1.3166417310130782,3,GEARS
GATA1+ctrl,0.9945833086967468,0.9350299618818099,3,GEARS
EIF2B4+ctrl,0.5582962036132812,0.14648034199490212,3,GEARS
ACTR6+ctrl,1.2473188638687134,0.7137794260925148,3,GEARS
ATP6V0C+ctrl,1.0927402973175049,1.5666717909625731,3,GEARS
LSM10+ctrl,0.9287062883377075,0.7784136001937441,3,GEARS
NEPRO+ctrl,1.0115365982055664,1.2527187508530915,3,GEARS
GTF2A1+ctrl,0.878935694694519,0.8544949363931664,3,GEARS
GRB2+ctrl,1.2106616497039795,0.8790691618050914,3,GEARS
SNRPE+ctrl,0.4157768487930298,0.2755681062408257,3,GEARS
TEFM+ctrl,0.9033021330833435,0.509835728444159,3,GEARS
RINT1+ctrl,0.9276543259620667,0.46637576539069414,3,GEARS
RPSA+ctrl,0.23617824912071228,0.1549891987524461,3,GEARS
ZNRD1+ctrl,0.9153553247451782,0.5804036652843934,3,GEARS
TAF2+ctrl,0.9018183946609497,0.6195207496348303,3,GEARS
PNPT1+ctrl,0.9292138814926147,0.49815827238489874,3,GEARS
PSMD2+ctrl,0.6011632084846497,0.14457351913006278,3,GEARS
ATP6V0B+ctrl,0.8710638880729675,0.49821208231151104,3,GEARS
COPS5+ctrl,1.057418704032898,1.0801253140962217,3,GEARS
RRM1+ctrl,0.6348630785942078,0.08469790336675942,3,GEARS
THOC7+ctrl,0.7410129308700562,0.25085389940068126,3,GEARS
EIF3J+ctrl,0.9652870893478394,0.7957729152403772,3,GEARS
GEMIN5+ctrl,0.866640567779541,0.2978111805859953,3,GEARS
ILF3+ctrl,0.804154634475708,0.29632614325964823,3,GEARS
ARL2+ctrl,0.9218378067016602,0.24141292700369377,3,GEARS
MRGBP+ctrl,0.9689776301383972,0.9153283323394135,3,GEARS
PNO1+ctrl,0.6769194602966309,0.4662100833375007,3,GEARS
MTBP+ctrl,0.9084407091140747,0.5001569172018208,3,GEARS
PNISR+ctrl,0.7327812910079956,0.18021053494885564,3,GEARS
RNF40+ctrl,0.9289164543151855,0.8574533592909575,3,GEARS
RBMX+ctrl,0.8118027448654175,0.304818106116727,3,GEARS
POLA2+ctrl,0.8211341500282288,0.36192559587652795,3,GEARS
POLD1+ctrl,0.9246959090232849,0.5441670204745606,3,GEARS
PSMD13+ctrl,0.7032541036605835,0.37538847199175507,3,GEARS
TAF1D+ctrl,0.8300226926803589,0.45299802208319306,3,GEARS
CYCS+ctrl,0.791264533996582,0.5284373006215901,3,GEARS
EIF3B+ctrl,0.7683748006820679,0.09267382803955115,3,GEARS
UBE2I+ctrl,0.9902375936508179,1.0751933872234076,3,GEARS
EXOSC10+ctrl,0.6759637594223022,0.23889201027486706,3,GEARS
PKM+ctrl,0.9287792444229126,0.6242171910125762,3,GEARS
OGFOD1+ctrl,1.0316486358642578,0.8906785498838872,3,GEARS
HMGCS1+ctrl,0.8398009538650513,0.2808303005149355,3,GEARS
RPL27+ctrl,0.37599724531173706,0.02905622636899352,3,GEARS
SRSF7+ctrl,1.189190149307251,1.0217965098563582,3,GEARS
TXNL4A+ctrl,0.8998045921325684,0.6588689557975158,3,GEARS
FARSB+ctrl,0.7856407165527344,0.3995015869732015,3,GEARS
GTF3C3+ctrl,0.6377214789390564,0.47957250801846385,3,GEARS
REXO2+ctrl,0.9791563749313354,0.9162310257961508,3,GEARS
ATP6AP1+ctrl,0.8884497284889221,0.7269936543889344,3,GEARS
TPR+ctrl,0.7635244131088257,0.26363631431013346,3,GEARS
TTK+ctrl,0.496417760848999,0.18120432639261708,3,GEARS
GTPBP4+ctrl,0.8094441890716553,0.5091913076030323,3,GEARS
UBA2+ctrl,0.9270890355110168,0.7701262734044576,3,GEARS
NAE1+ctrl,1.023577332496643,1.1052282843083958,3,GEARS
XRCC6+ctrl,0.906996488571167,0.34296002169139683,3,GEARS
GRSF1+ctrl,1.0380662679672241,0.7831988458929118,3,GEARS
RAD21+ctrl,0.8882718682289124,0.5879548185039312,3,GEARS
PRRC2A+ctrl,1.0624496936798096,0.9417094637174159,3,GEARS
CCT8+ctrl,0.7794490456581116,0.46640126922284253,3,GEARS
WDR24+ctrl,0.7809596657752991,0.5150127064607659,3,GEARS
PRPF19+ctrl,0.41481003165245056,0.21262549510765894,3,GEARS
GTF2A2+ctrl,0.9447621703147888,0.776411606464535,3,GEARS
SKA3+ctrl,1.8924858570098877,1.406457491335459,3,GEARS
NDUFA8+ctrl,1.0814498662948608,0.6803912920586299,3,GEARS
VPS72+ctrl,1.125434160232544,1.4361837203614414,3,GEARS
UQCRB+ctrl,0.9602382779121399,0.7800125027475815,3,GEARS
MRPL37+ctrl,1.1748701333999634,0.8930251567799132,3,GEARS
