,NormMSE,1-PCC,split,Method
COX15+ctrl,0.8646389842033386,0.6478965295827948,3,GEARS
SKA3+ctrl,0.5843127965927124,0.2704174174577929,3,GEARS
CNOT9+ctrl,0.3396141529083252,0.28575425445160363,3,GEARS
RPP30+ctrl,0.11784952133893967,0.04835908500899677,3,GEARS
FASN+ctrl,0.9200543761253357,0.8590552097302862,3,GEARS
NOP9+ctrl,0.3236401081085205,0.03979406201688107,3,GEARS
RPS7+ctrl,0.1453324258327484,0.017194948304677382,3,GEARS
PIGH+ctrl,0.7043490409851074,0.05380920484094531,3,GEARS
CCDC174+ctrl,0.9145871996879578,0.4101733754359884,3,GEARS
SLC25A42+ctrl,0.5321694016456604,0.07494086349470308,3,GEARS
NSRP1+ctrl,0.6789411306381226,0.29684919814462774,3,GEARS
DMAP1+ctrl,0.5916700959205627,0.19490856518677901,3,GEARS
RPIA+ctrl,1.032651662826538,1.3007911026288639,3,GEARS
PES1+ctrl,0.33858397603034973,0.12769633511197753,3,GEARS
CDC26+ctrl,0.5169645547866821,0.25003035605186597,3,GEARS
FXN+ctrl,0.5299730896949768,0.4356327530113049,3,GEARS
RPS8+ctrl,0.10353559255599976,0.07548617283646308,3,GEARS
ACTR5+ctrl,1.0261101722717285,0.9960881494916975,3,GEARS
COPB1+ctrl,0.4386589527130127,0.18527258321410045,3,GEARS
CCT6A+ctrl,0.12083470821380615,0.1030104117708106,3,GEARS
LTV1+ctrl,0.788834810256958,0.7715235051582567,3,GEARS
DDX10+ctrl,0.2933422327041626,0.07801279245177284,3,GEARS
EXOSC9+ctrl,0.20243415236473083,0.1643591282190755,3,GEARS
DR1+ctrl,0.7319759130477905,0.6709831828047754,3,GEARS
CTPS1+ctrl,0.5132046937942505,0.18077909949352033,3,GEARS
TAF10+ctrl,0.6107919216156006,0.3217644540127367,3,GEARS
POLE+ctrl,0.3026031255722046,0.044969844386685054,3,GEARS
SRCAP+ctrl,1.1304947137832642,1.514491648413241,4,GEARS
MEN1+ctrl,1.4148024320602417,1.302774234511162,4,GEARS
NOLC1+ctrl,0.22228622436523438,0.05723913200199604,4,GEARS
ALG2+ctrl,0.955680787563324,0.8404824688332155,4,GEARS
CAMLG+ctrl,0.7978549599647522,0.357540077297017,4,GEARS
XRCC5+ctrl,0.633702278137207,0.11808067622462204,4,GEARS
BRF2+ctrl,0.32601314783096313,0.2605611943581607,4,GEARS
UBTF+ctrl,3.4156017303466797,1.3014178898156388,4,GEARS
MYBBP1A+ctrl,0.33917173743247986,0.04905324082938023,4,GEARS
KARS+ctrl,0.7809602618217468,0.1920791758748237,4,GEARS
EIF4H+ctrl,1.0048086643218994,0.8708259470586199,4,GEARS
ATXN10+ctrl,1.0685195922851562,1.2249184688553214,4,GEARS
MAT2A+ctrl,0.5459403991699219,0.20448187389411032,4,GEARS
DDX47+ctrl,0.0556003674864769,0.024766953429207206,4,GEARS
LMO2+ctrl,1.0662308931350708,1.306921361703644,4,GEARS
LTBP4+ctrl,0.8082228302955627,0.23676661755507666,4,GEARS
TARDBP+ctrl,0.5306239724159241,0.21738444210132002,4,GEARS
SPCS3+ctrl,1.2923556566238403,1.158014071319485,4,GEARS
SAP30BP+ctrl,0.6684454679489136,0.2878269373202329,4,GEARS
TSR1+ctrl,0.31393271684646606,0.11536276864353567,4,GEARS
IPO13+ctrl,0.48092541098594666,0.022722234076354653,4,GEARS
HMGA1+ctrl,1.2216898202896118,1.0538244835333899,4,GEARS
VPS25+ctrl,0.7448499798774719,0.4676779458823148,4,GEARS
SMN2+ctrl,0.2958998680114746,0.025560718422639184,4,GEARS
CIAO1+ctrl,0.835124135017395,0.37645554516348056,4,GEARS
NUDCD3+ctrl,0.25802889466285706,0.031695335754193366,4,GEARS
SRP72+ctrl,0.1770962029695511,0.05347259696281981,4,GEARS
TRMT5+ctrl,0.6892362833023071,0.3408812562120147,4,GEARS
THOC3+ctrl,0.56015545129776,0.33719814161304384,4,GEARS
ELOB+ctrl,1.17833411693573,1.2676811488345265,4,GEARS
PTK2+ctrl,0.2273523360490799,0.12961835577880265,4,GEARS
TICRR+ctrl,0.34954485297203064,0.07518076486303471,4,GEARS
BOP1+ctrl,0.1751486212015152,0.04022514168173075,4,GEARS
EIF3J+ctrl,0.6870567202568054,0.35416578804142773,4,GEARS
RPLP0+ctrl,0.0907139927148819,0.03794716608535964,4,GEARS
SNRNP200+ctrl,0.0312176626175642,0.030927015191991813,4,GEARS
UPF3A+ctrl,2.121830701828003,1.5923342058958951,4,GEARS
TMEM214+ctrl,0.5880300402641296,0.34347128693480045,4,GEARS
SASS6+ctrl,0.12837250530719757,0.04826630921525066,4,GEARS
CHD4+ctrl,0.7978023290634155,0.38183846668107435,4,GEARS
TNPO3+ctrl,0.5746016502380371,0.21515458039357327,4,GEARS
UROD+ctrl,1.4476271867752075,1.5923925586685073,4,GEARS
TP53RK+ctrl,0.44121408462524414,0.06217619078233838,4,GEARS
PPP1R7+ctrl,0.4453997015953064,0.11182848626049235,4,GEARS
TUT1+ctrl,1.3015811443328857,0.10444823490979616,4,GEARS
ADAM10+ctrl,0.5941654443740845,0.28652426827466115,4,GEARS
RIOK1+ctrl,0.5125262141227722,0.24604722286312608,4,GEARS
CDC73+ctrl,0.33721181750297546,0.04827089079913094,4,GEARS
SUPT20H+ctrl,0.8508349657058716,0.8271698897588067,4,GEARS
TMEM258+ctrl,1.108878493309021,1.2421133404150169,4,GEARS
CNOT2+ctrl,0.5740352272987366,0.1861221903382102,4,GEARS
HAUS4+ctrl,0.19963325560092926,0.09861132777950843,4,GEARS
NDUFA2+ctrl,0.4219692647457123,0.0814218791492749,4,GEARS
KDM6A+ctrl,0.9608350396156311,0.8139688877854496,4,GEARS
MRPL20+ctrl,1.3090540170669556,1.2571361206937581,4,GEARS
AP2M1+ctrl,0.920187771320343,0.6465670717007015,4,GEARS
QARS+ctrl,0.6335409879684448,0.07603613692481304,4,GEARS
XPO5+ctrl,1.0862841606140137,0.7267932383110747,4,GEARS
CENPW+ctrl,0.6579605340957642,0.30169702644707286,4,GEARS
EHMT2+ctrl,0.8039529323577881,0.5697382458020002,4,GEARS
FAM50A+ctrl,0.32005971670150757,0.16806360729970038,4,GEARS
ANAPC1+ctrl,0.15402887761592865,0.020549160049995407,4,GEARS
HNRNPA1+ctrl,1.9391989707946777,1.5529259206959978,4,GEARS
PHAX+ctrl,0.35008662939071655,0.06096748744312208,4,GEARS
NMT1+ctrl,0.9008753895759583,0.5200212993077002,4,GEARS
URB1+ctrl,0.17395448684692383,0.05240062845405191,4,GEARS
RBM12+ctrl,1.115830659866333,0.8738524987493292,4,GEARS
HNRNPH1+ctrl,1.3958162069320679,1.0227725408039987,4,GEARS
STRAP+ctrl,0.5651043057441711,0.11184533798677876,4,GEARS
MVK+ctrl,1.1873635053634644,1.3688935255049728,4,GEARS
SLC2A8+ctrl,0.7268725037574768,0.20836699596839026,4,GEARS
ORC6+ctrl,0.3316771984100342,0.10492879361845553,4,GEARS
TFRC+ctrl,2.257375955581665,1.3884931141074048,4,GEARS
WDR24+ctrl,0.6388471722602844,0.09049007599242032,4,GEARS
WDR26+ctrl,0.542483389377594,0.30816247675102204,4,GEARS
TAF13+ctrl,1.190651297569275,1.4585889027803205,4,GEARS
RGPD6+ctrl,0.7832154631614685,0.4574108561500907,4,GEARS
SNRPD3+ctrl,0.08514869958162308,0.07863187180191744,4,GEARS
NCAPH+ctrl,0.09969388693571091,0.05667599060689099,4,GEARS
CDC16+ctrl,0.26898810267448425,0.022639355855062604,4,GEARS
COG6+ctrl,1.472460150718689,1.2364058445673436,4,GEARS
TXNL4B+ctrl,0.3592327833175659,0.2136800111620687,4,GEARS
THAP11+ctrl,2.1588947772979736,1.342424458824098,4,GEARS
GIT2+ctrl,0.5272294282913208,0.18770479683735175,4,GEARS
INO80C+ctrl,1.0678563117980957,0.9352607141481712,4,GEARS
NUP98+ctrl,0.3261222541332245,0.041651738982181996,4,GEARS
THOC7+ctrl,0.07860814034938812,0.05306751816533506,4,GEARS
DDX1+ctrl,0.5649831891059875,0.18825073614425492,4,GEARS
CHCHD4+ctrl,0.7115436792373657,0.22227864322485402,4,GEARS
RAN+ctrl,0.1683046966791153,0.044680081540718675,4,GEARS
RNF113A+ctrl,0.31068047881126404,0.05652721039223252,4,GEARS
RPL34+ctrl,0.14779061079025269,0.025478453429968795,4,GEARS
CCDC59+ctrl,0.06396666169166565,0.012656857317779213,4,GEARS
DNAJA3+ctrl,0.6024250388145447,0.12150763050885871,4,GEARS
UBQLN4+ctrl,0.7049625515937805,0.4408777909120545,4,GEARS
MED19+ctrl,0.5834963321685791,0.2685903378587682,4,GEARS
HSPH1+ctrl,0.40954384207725525,0.2590850749529636,4,GEARS
UBE2H+ctrl,0.8733603954315186,0.5417780296993442,4,GEARS
LSM4+ctrl,0.06870948523283005,0.018826873449143022,4,GEARS
MAD2L2+ctrl,0.4741613566875458,0.43358620745129883,4,GEARS
SMG9+ctrl,0.8151302933692932,0.8381697913791868,4,GEARS
SMG1+ctrl,0.596066951751709,0.21345570916309953,4,GEARS
SCAP+ctrl,0.580022394657135,0.6260594035156828,4,GEARS
PRXL2A+ctrl,0.5318292379379272,0.13288229730096646,4,GEARS
POP7+ctrl,0.08692251890897751,0.04334850528539391,4,GEARS
CNOT3+ctrl,0.7970150113105774,0.14765033638104796,4,GEARS
ZRSR2+ctrl,1.298161506652832,1.336716536898166,4,GEARS
NOL8+ctrl,0.19276195764541626,0.00981340918224305,4,GEARS
BTF3+ctrl,0.45097559690475464,0.10685675812419504,4,GEARS
PABPC4+ctrl,0.8741961717605591,0.2512527243234217,4,GEARS
CACTIN+ctrl,0.18536606431007385,0.053267067873093765,4,GEARS
DOLK+ctrl,0.7687438726425171,0.7202297584153712,4,GEARS
CUL7+ctrl,0.5447729825973511,0.31534433393971995,4,GEARS
RPL30+ctrl,0.08656241744756699,0.14909923920640722,4,GEARS
FOXS1+ctrl,1.0301166772842407,0.8137776857474819,4,GEARS
PARN+ctrl,0.1462029665708542,0.06283836264628917,4,GEARS
RPL21+ctrl,0.14446280896663666,0.021978366923576687,4,GEARS
PIAS4+ctrl,0.34975653886795044,0.05453062673768727,4,GEARS
LSM12+ctrl,1.0110008716583252,0.77473022522463,4,GEARS
GSK3B+ctrl,0.8147160410881042,0.7199612737022107,4,GEARS
SNUPN+ctrl,0.2994266152381897,0.11193969835790085,4,GEARS
TMEM161B+ctrl,0.7122231125831604,0.29659667586383875,4,GEARS
USP7+ctrl,0.8363140225410461,0.5266323049290804,4,GEARS
RPL28+ctrl,0.4972784221172333,0.2359933530096896,4,GEARS
PRPF38A+ctrl,0.2514302730560303,0.1421993620460853,4,GEARS
TCERG1+ctrl,0.6275136470794678,0.4040957129036542,4,GEARS
SETX+ctrl,1.2257152795791626,1.3477107377257198,4,GEARS
SRRM2+ctrl,0.30051445960998535,0.17435911745997146,4,GEARS
CCDC137+ctrl,0.26589369773864746,0.0782772118691355,4,GEARS
MED14+ctrl,0.16656991839408875,0.09055561060085893,4,GEARS
ELP5+ctrl,0.6439363956451416,0.194471780967433,4,GEARS
WTAP+ctrl,1.4714843034744263,0.8586735131539172,4,GEARS
ZNF143+ctrl,0.4752477705478668,0.05975324014434591,4,GEARS
NUTF2+ctrl,0.2527572214603424,0.0323181768944778,4,GEARS
RPL10+ctrl,0.07937855273485184,0.012546028581709834,4,GEARS
UBA1+ctrl,0.9225258827209473,0.5521151624343474,4,GEARS
MRPS14+ctrl,0.922558069229126,0.757456448773155,4,GEARS
HERC1+ctrl,0.3461287021636963,0.04699144889309537,4,GEARS
ZW10+ctrl,0.33365312218666077,0.14853164833039045,4,GEARS
YPEL5+ctrl,0.9192364811897278,0.6006545069540152,4,GEARS
ISCA2+ctrl,1.481813669204712,1.3810696529690176,4,GEARS
GBF1+ctrl,0.7586164474487305,0.20075007749255747,4,GEARS
TBPL1+ctrl,0.8258446455001831,0.40725163547176635,4,GEARS
ACSS2+ctrl,0.894324004650116,0.6388922531186836,4,GEARS
RPS2+ctrl,0.04777996987104416,0.10272848433305626,4,GEARS
POLR2E+ctrl,0.3601941466331482,0.04543066460064438,4,GEARS
RPL17+ctrl,0.05208689346909523,0.006405258659469837,4,GEARS
TADA1+ctrl,0.9389835596084595,0.824837439271505,4,GEARS
PRMT1+ctrl,0.5993017554283142,0.1267614244352444,4,GEARS
TUBGCP2+ctrl,0.1299286037683487,0.05745971818396356,4,GEARS
NELFCD+ctrl,0.910605788230896,0.7771669053472579,4,GEARS
RPE+ctrl,1.0831619501113892,0.8805535408901051,4,GEARS
SAE1+ctrl,0.8015387058258057,0.2897349817212671,4,GEARS
METTL3+ctrl,0.9971332550048828,0.9292821548879147,4,GEARS
EFR3A+ctrl,1.7318265438079834,1.6508076704049017,4,GEARS
GRSF1+ctrl,1.0165133476257324,1.0558317982358858,4,GEARS
ING3+ctrl,0.850242018699646,0.5233308364986442,4,GEARS
KIF18A+ctrl,0.6297301054000854,0.5161490993777988,4,GEARS
RPS12+ctrl,0.10315102338790894,0.14433294218906667,4,GEARS
ZNHIT3+ctrl,0.5149360299110413,0.053144435049034655,4,GEARS
CDC5L+ctrl,0.3287878930568695,0.08341781568014994,4,GEARS
EIF3D+ctrl,0.13365241885185242,0.08574909034359735,4,GEARS
CSTF3+ctrl,0.626513659954071,0.6607879114453681,4,GEARS
TGS1+ctrl,0.3309183716773987,0.14266361585032428,4,GEARS
PSMA4+ctrl,0.3051539361476898,0.04340079719986534,4,GEARS
PNKP+ctrl,0.364505797624588,0.14231013452808838,4,GEARS
CNOT1+ctrl,0.6318426728248596,0.10860635634793425,4,GEARS
TUBB2A+ctrl,0.6640635132789612,0.383052480785409,4,GEARS
BOD1L1+ctrl,1.0752623081207275,1.1996872695126513,4,GEARS
XRCC3+ctrl,0.8663113713264465,0.7395714850645163,4,GEARS
OSGEP+ctrl,0.6754873991012573,0.05990394265973009,4,GEARS
ORC3+ctrl,0.6386698484420776,0.6430336066414384,4,GEARS
SRSF6+ctrl,0.6923928260803223,0.31953541142866015,4,GEARS
ALDOA+ctrl,0.6351064443588257,0.15256883046822622,4,GEARS
RBMX2+ctrl,0.05596316605806351,0.03565635907580145,4,GEARS
RNMT+ctrl,0.9489004611968994,0.7487859701504931,4,GEARS
PLRG1+ctrl,0.2648486793041229,0.03168368398473831,4,GEARS
VPS13D+ctrl,0.2674826681613922,0.16390264822803147,4,GEARS
DAXX+ctrl,0.9210537672042847,0.6874753856682219,4,GEARS
MCM5+ctrl,0.19437752664089203,0.03157084053236758,4,GEARS
PYROXD1+ctrl,0.2993716597557068,0.08416728035081178,4,GEARS
TOE1+ctrl,0.5057395100593567,0.08192522585159168,4,GEARS
GAPDH+ctrl,0.9550985097885132,0.7716353170617367,4,GEARS
NAA30+ctrl,1.08267080783844,1.1887620923516806,4,GEARS
INO80D+ctrl,1.2401396036148071,1.5622291003819555,4,GEARS
ZNF574+ctrl,0.35207653045654297,0.1578944210341433,4,GEARS
EIF3E+ctrl,0.2835582196712494,0.01147422301437473,4,GEARS
RBX1+ctrl,0.5113917589187622,0.2066800644097384,4,GEARS
CENPI+ctrl,0.19030053913593292,0.12213036650791764,4,GEARS
RTRAF+ctrl,0.8945459127426147,0.4668308516847901,4,GEARS
SRRT+ctrl,1.0220091342926025,1.3146213042473391,4,GEARS
GTF2H3+ctrl,0.1320890337228775,0.0752305096029886,4,GEARS
NPM1+ctrl,0.10048734396696091,0.055775310805074696,4,GEARS
LETM1+ctrl,0.5928277373313904,0.2094643620075658,4,GEARS
PRELID1+ctrl,0.4263729453086853,0.05481352948118001,4,GEARS
INO80E+ctrl,0.6629672050476074,0.4286069592926651,4,GEARS
LENG8+ctrl,0.9292278289794922,0.7685795118086389,4,GEARS
INTS5+ctrl,0.7648205161094666,0.046875041152816266,4,GEARS
RPL35A+ctrl,0.2144453525543213,0.01092206211615121,4,GEARS
MYC+ctrl,0.6801425218582153,0.28476975637022406,4,GEARS
ATP6AP1+ctrl,0.9356533885002136,0.9578483481891453,4,GEARS
NCBP1+ctrl,1.084343433380127,1.453438247408485,4,GEARS
RRM2+ctrl,0.2671239674091339,0.043120306476339465,4,GEARS
CLASRP+ctrl,1.727116584777832,0.7357074514729902,4,GEARS
RNF40+ctrl,0.884982705116272,0.5290058846585453,4,GEARS
CDK1+ctrl,0.3153783679008484,0.05077812048330088,4,GEARS
MEIS3+ctrl,0.9513183236122131,0.8596032203640789,4,GEARS
UBE2N+ctrl,1.0620973110198975,1.1438410808550543,4,GEARS
CWC25+ctrl,0.1413399875164032,0.05115065671270713,4,GEARS
ZFR+ctrl,1.1492679119110107,1.5368491574481595,4,GEARS
NBAS+ctrl,0.5010942220687866,0.14042381494073197,4,GEARS
ISCU+ctrl,0.35214075446128845,0.2708903552265838,4,GEARS
ACTR2+ctrl,0.36864280700683594,0.10550900746966363,4,GEARS
PIAS1+ctrl,0.8912633657455444,0.6938682458712719,4,GEARS
BTAF1+ctrl,0.9568151831626892,1.195833834059158,4,GEARS
SMC2+ctrl,0.14596347510814667,0.021345101413317025,4,GEARS
PRPF8+ctrl,0.03035047836601734,0.05762646492803469,4,GEARS
HBS1L+ctrl,0.40638917684555054,0.12607779874815606,4,GEARS
RBM42+ctrl,0.8126636147499084,0.28264449787093326,4,GEARS
GNL2+ctrl,0.15073183178901672,0.1909223753718834,4,GEARS
SEH1L+ctrl,0.2847098112106323,0.04211695198318921,4,GEARS
PTPN1+ctrl,0.4285516142845154,0.25771710711705964,4,GEARS
SNRPD1+ctrl,0.026298053562641144,0.025213400163920596,4,GEARS
ZCRB1+ctrl,0.452562153339386,0.22329045261722058,4,GEARS
KRI1+ctrl,0.1753842979669571,0.053453668020665646,4,GEARS
PSMC4+ctrl,0.2074306756258011,0.3625524651724845,4,GEARS
CCAR1+ctrl,0.916851282119751,0.8047652881505201,4,GEARS
CHTF18+ctrl,0.31661897897720337,0.13901436782907695,4,GEARS
PSMD7+ctrl,0.5171033143997192,0.43863934744149446,4,GEARS
CDCA5+ctrl,0.27493149042129517,0.03510976849065628,4,GEARS
PITRM1+ctrl,1.1837126016616821,1.3276118777430383,4,GEARS
GTF3C3+ctrl,0.2860250473022461,0.11563932482386008,4,GEARS
POP5+ctrl,0.10783631354570389,0.11125326322508045,4,GEARS
DNAJC17+ctrl,0.7184662222862244,0.18674655789800454,4,GEARS
RPL14+ctrl,0.18759264051914215,0.022978044875344494,4,GEARS
PDCD7+ctrl,0.48224738240242004,0.11738663200230803,4,GEARS
ATF5+ctrl,0.21997042000293732,0.10362026927759871,4,GEARS
CNOT11+ctrl,0.9501165151596069,0.7820470295409905,4,GEARS
PIK3C3+ctrl,1.2044570446014404,0.8015694976784289,4,GEARS
UQCRFS1+ctrl,1.1729198694229126,1.6888529031421058,4,GEARS
EXOC7+ctrl,0.5086514949798584,0.3055887283553602,4,GEARS
PSMC1+ctrl,0.08012079447507858,0.12657743817544542,4,GEARS
SYNGR3+ctrl,0.4949488639831543,0.16953912691678852,4,GEARS
DICER1+ctrl,0.9914610981941223,0.8105657671112567,4,GEARS
CWC15+ctrl,0.2453020215034485,0.057002013236342464,4,GEARS
BUB1+ctrl,0.4816696047782898,0.22277294093510136,4,GEARS
TYK2+ctrl,1.6676321029663086,1.190476723582833,4,GEARS
UBAP1+ctrl,0.7450112104415894,0.289290620261454,4,GEARS
USP9X+ctrl,0.46501487493515015,0.2619869891204871,4,GEARS
EXOSC5+ctrl,0.25529465079307556,0.0534918466291856,4,GEARS
RPL8+ctrl,0.14448300004005432,0.014717894984642044,4,GEARS
PDPK1+ctrl,0.8351432085037231,0.6345949630485848,4,GEARS
THG1L+ctrl,0.7642381191253662,0.3064264282002114,4,GEARS
ELOF1+ctrl,0.8387067914009094,0.5978887774981558,4,GEARS
TSPYL5+ctrl,0.6287439465522766,0.19060077515314333,4,GEARS
TUBA1B+ctrl,2.3919522762298584,1.5587652276735753,4,GEARS
RPL18+ctrl,0.11144892126321793,0.021402432736067567,4,GEARS
ATP2A2+ctrl,1.050904631614685,0.9419219929550309,4,GEARS
HPS5+ctrl,0.537527859210968,0.1734309796265734,4,GEARS
TXNL4A+ctrl,0.35433393716812134,0.21578796028870784,4,GEARS
KAT7+ctrl,1.2206053733825684,1.2155788111849688,4,GEARS
SNAPC2+ctrl,0.2106042206287384,0.02612814675876507,4,GEARS
RPS20+ctrl,0.08600542694330215,0.07993902007001452,4,GEARS
EXOC4+ctrl,0.2048799842596054,0.08103251123975497,4,GEARS
LSM5+ctrl,0.23336122930049896,0.035347612115387506,4,GEARS
SDC1+ctrl,0.32822489738464355,0.2737184670113493,4,GEARS
PARS2+ctrl,1.3473217487335205,1.3641726223286241,4,GEARS
WNK1+ctrl,0.9064038395881653,0.8275227302947314,4,GEARS
CDC42+ctrl,0.3193354904651642,0.2447671483969316,4,GEARS
RPL7+ctrl,0.13032667338848114,0.013237411953014089,4,GEARS
CWF19L2+ctrl,0.5629980564117432,0.16370429471862735,4,GEARS
RPL10A+ctrl,0.2166331708431244,0.020601993176569522,4,GEARS
ARMC7+ctrl,0.5153036713600159,0.12527941891403316,4,GEARS
PSMD12+ctrl,0.12492454051971436,0.2808161263819784,4,GEARS
MTPAP+ctrl,0.7468788623809814,0.09677575714886189,4,GEARS
UPF1+ctrl,0.8610247373580933,0.12024614925030619,4,GEARS
BMS1+ctrl,0.26735198497772217,0.059251585789752426,4,GEARS
RPL5+ctrl,0.051942527294158936,0.08519439015071839,4,GEARS
EP400+ctrl,0.7054060101509094,0.3164882646233309,4,GEARS
TSEN54+ctrl,0.4570419490337372,0.22645595829817466,4,GEARS
CCNQ+ctrl,0.7356547713279724,0.6875583348446526,4,GEARS
ATP11B+ctrl,0.6336793899536133,0.39183236513054,4,GEARS
TPRKB+ctrl,0.5126833319664001,0.23079751286422834,4,GEARS
SEC63+ctrl,0.9412604570388794,0.6428190162405372,4,GEARS
CHAF1B+ctrl,0.3380396366119385,0.05902865418465808,4,GEARS
CEBPZ+ctrl,0.3780187964439392,0.09184460688265972,4,GEARS
MBNL1+ctrl,0.24969953298568726,0.09134786085633095,4,GEARS
DHX16+ctrl,0.07289862632751465,0.057178336719516665,4,GEARS
NOL11+ctrl,0.1478453427553177,0.045413080471917056,4,GEARS
SRBD1+ctrl,0.2992385923862457,0.13604144263081253,4,GEARS
RPL37+ctrl,0.05764920264482498,0.0368657295457524,4,GEARS
BORA+ctrl,0.23502928018569946,0.11858681543526473,4,GEARS
SNRPG+ctrl,0.04555903747677803,0.09113022314704722,4,GEARS
GRPEL1+ctrl,0.42916083335876465,0.07915744750062004,4,GEARS
NAF1+ctrl,0.17518195509910583,0.017309171002125368,4,GEARS
KANSL3+ctrl,0.6171107888221741,0.12709912590798922,4,GEARS
TANGO6+ctrl,0.6528109908103943,0.17392204827319802,4,GEARS
NFS1+ctrl,0.5478236675262451,0.084048381249886,4,GEARS
TLN1+ctrl,0.6751981377601624,0.2772854998729599,4,GEARS
SERPINB1+ctrl,0.792986273765564,0.5449171833679429,4,GEARS
AARS+ctrl,0.29027172923088074,0.04388715059030801,4,GEARS
TOMM22+ctrl,0.7743566036224365,0.2163607264519669,4,GEARS
IRF2BP2+ctrl,0.9058613777160645,0.7206988571597321,4,GEARS
OSBP+ctrl,0.5104462504386902,0.11433027875318658,4,GEARS
NCAPG2+ctrl,0.04467528313398361,0.10644319947459735,4,GEARS
CINP+ctrl,0.07980716973543167,0.020851383484114194,4,GEARS
U2AF2+ctrl,0.2532285451889038,0.12505769190465799,4,GEARS
GABPB1+ctrl,0.6140367984771729,0.2850543108943384,4,GEARS
NCAPG+ctrl,0.2886124551296234,0.12770640628150431,4,GEARS
DYNC1H1+ctrl,0.47586753964424133,0.12407507887110114,4,GEARS
GPN2+ctrl,0.79352205991745,0.9625886132198502,4,GEARS
RPL13A+ctrl,0.015508661977946758,0.018531792149588,4,GEARS
EPRS+ctrl,0.34086349606513977,0.029599533967484604,4,GEARS
DCTN6+ctrl,0.08483196049928665,0.020347751458757557,4,GEARS
PSMC5+ctrl,0.26249876618385315,0.0719773504697514,4,GEARS
PRPF19+ctrl,0.3039415180683136,0.0681462955490133,4,GEARS
RBM17+ctrl,0.3976716995239258,0.07077097604633309,4,GEARS
SPCS2+ctrl,0.6749181747436523,0.11211504123639315,4,GEARS
HAUS1+ctrl,0.24132366478443146,0.049474456085590646,4,GEARS
SEC61B+ctrl,0.8358367085456848,0.21589179389411584,4,GEARS
KANSL1+ctrl,0.7500392198562622,0.23064704815624282,4,GEARS
EIF2B4+ctrl,0.1747630387544632,0.028754471510183066,4,GEARS
HSPA5+ctrl,0.6912537217140198,0.45488196524274827,4,GEARS
ISY1+ctrl,0.5652386546134949,0.6628155992875691,4,GEARS
POLR3D+ctrl,0.19370806217193604,0.04796933991019614,4,GEARS
DDX52+ctrl,0.4335424304008484,0.2805686791652988,4,GEARS
TUBGCP6+ctrl,0.09495212882757187,0.06394852004086715,4,GEARS
SH3KBP1+ctrl,0.5650374293327332,0.5548141962499358,4,GEARS
EIF2S3+ctrl,0.06703467667102814,0.04648770531275659,4,GEARS
TRAIP+ctrl,0.486991822719574,0.09845603178564488,4,GEARS
IARS+ctrl,0.29745835065841675,0.05671133365103742,4,GEARS
MCM4+ctrl,0.2655382454395294,0.0903678886097623,4,GEARS
PRDM4+ctrl,1.49788236618042,1.3058114673476666,4,GEARS
RPL29+ctrl,0.7919033765792847,0.5579833558367682,4,GEARS
INO80+ctrl,0.48067644238471985,0.24178965110331774,4,GEARS
RPL11+ctrl,0.07145703583955765,0.05027363795670681,4,GEARS
UTP3+ctrl,0.7779637575149536,0.4195754898537416,4,GEARS
PPP1R11+ctrl,0.7257269620895386,0.08478857087902725,4,GEARS
UFM1+ctrl,0.79442298412323,0.18098419296438806,4,GEARS
HNRNPC+ctrl,0.36328738927841187,0.06291142335976474,4,GEARS
MCM10+ctrl,0.050877876579761505,0.041126996104139835,4,GEARS
NUP35+ctrl,1.0589642524719238,0.7962083313050243,4,GEARS
RAC1+ctrl,0.5471723675727844,0.1293571386486292,4,GEARS
RPS24+ctrl,0.1162312924861908,0.039280078024603426,4,GEARS
LDB1+ctrl,1.0073238611221313,0.6475764084680122,4,GEARS
FNTA+ctrl,0.6010902523994446,0.0891299136710586,4,GEARS
MASTL+ctrl,0.22179295122623444,0.03558322024764493,4,GEARS
PDAP1+ctrl,0.9540390372276306,0.6394116175360978,4,GEARS
GTF3A+ctrl,0.4404275417327881,0.16696370314457454,4,GEARS
MED20+ctrl,0.0841289684176445,0.038876338467161986,4,GEARS
YAE1+ctrl,0.8905155062675476,0.570696386625059,4,GEARS
COX15+ctrl,0.8420032858848572,0.6282487090211362,4,GEARS
DDX21+ctrl,0.2007332444190979,0.06084547791397199,4,GEARS
NOP9+ctrl,0.16146868467330933,0.016324551092111506,4,GEARS
PIGH+ctrl,0.18656469881534576,0.03668440032743092,4,GEARS
NSRP1+ctrl,0.46628642082214355,0.19464925260399468,4,GEARS
TRAPPC8+ctrl,0.6239514350891113,0.3045164088953243,4,GEARS
RPS15A+ctrl,0.09815504401922226,0.01313126882450888,4,GEARS
SDE2+ctrl,1.0414708852767944,1.0363794394070283,4,GEARS
PDCD11+ctrl,0.06865310668945312,0.051953504502307624,4,GEARS
RPS3A+ctrl,0.015132574364542961,0.03208505558723118,4,GEARS
RPIA+ctrl,0.49881431460380554,0.15019691799511747,4,GEARS
GTF2E1+ctrl,0.2794414758682251,0.07543956307927147,4,GEARS
NSL1+ctrl,0.14461469650268555,0.04522025649930583,4,GEARS
CLP1+ctrl,0.5733596086502075,0.3160316730818522,4,GEARS
RPL9+ctrl,0.13186857104301453,0.058554970964905806,4,GEARS
SNRPE+ctrl,0.026505248621106148,0.07101075520040467,4,GEARS
