,NormMSE,Pearson,Spearman,n_pred,seed,split
COPB1+ctrl,0.038616568,0.9883566750213504,0.9954887218045112,900,5,1
CARS+ctrl,0.18823962,0.9896441157907248,0.856140350877193,900,5,1
SPCS2+ctrl,0.051619705,0.9843908911389008,1.0,900,5,1
BHLHE40+ctrl,0.92449796,0.22277621179819107,0.9508771929824561,900,6,1
HARS+ctrl,0.11033425,0.9829981615766883,0.9578947368421052,900,6,1
ATP5B+ctrl,0.09699059,0.9732328578829765,0.9666666666666668,900,6,1
DERL2+ctrl,0.014741968,0.9877832324909832,0.9964912280701754,900,6,1
TELO2+ctrl,0.21725914,0.7987382124574651,1.0,900,6,1
MRPL39+ctrl,0.17837584,0.9039300720614847,0.9368421052631579,900,6,1
MANF+ctrl,0.040919054,0.9849302360089496,0.9947368421052631,900,6,1
TARS+ctrl,0.36273187,0.8214351246133447,0.9719298245614034,900,6,1
TTI1+ctrl,0.21302965,0.9482839070260525,0.9649122807017543,900,6,1
SRP72+ctrl,0.015235545,0.9949159377720207,0.9982456140350877,900,6,1
SCYL1+ctrl,0.40864137,0.8775046886876225,0.9403508771929823,900,6,1
HYOU1+ctrl,0.09342546,0.9474630008044187,0.9947368421052631,900,6,1
TMED10+ctrl,0.022547852,0.9936756715760566,0.9982456140350877,900,6,1
CCND3+ctrl,0.39287874,0.9009652114473283,0.9578947368421052,900,6,1
COPB1+ctrl,0.039634544,0.9879348664544523,0.9954887218045112,900,6,1
CARS+ctrl,0.1875706,0.9900018619373441,0.856140350877193,900,6,1
SPCS2+ctrl,0.05140769,0.9842277116786136,1.0,900,6,1
BHLHE40+ctrl,0.9202649,0.24067735602147877,0.9508771929824561,900,7,1
HARS+ctrl,0.1094012,0.9828273905441165,0.9649122807017543,900,7,1
ATP5B+ctrl,0.09903931,0.9727589003741741,0.9666666666666668,900,7,1
DERL2+ctrl,0.015585081,0.9874241105117108,0.9964912280701754,900,7,1
TELO2+ctrl,0.22073582,0.7970040974241783,1.0,900,7,1
MRPL39+ctrl,0.18214749,0.9015852689917665,0.9350877192982456,900,7,1
MANF+ctrl,0.04302445,0.9848354356363416,0.9947368421052631,900,7,1
TARS+ctrl,0.36566848,0.8203573590144515,0.9719298245614034,900,7,1
TTI1+ctrl,0.21685806,0.946424652938731,0.9649122807017543,900,7,1
SRP72+ctrl,0.016592449,0.9948107395612169,0.9982456140350877,900,7,1
SCYL1+ctrl,0.42001444,0.8708658255636692,0.9403508771929823,900,7,1
HYOU1+ctrl,0.0955239,0.9458870819944423,0.9947368421052631,900,7,1
TMED10+ctrl,0.02438207,0.9935718066990376,0.9982456140350877,900,7,1
CCND3+ctrl,0.40017813,0.8986116445157677,0.9578947368421052,900,7,1
COPB1+ctrl,0.039746787,0.9882062547840178,0.9954887218045112,900,7,1
CARS+ctrl,0.18491207,0.9903457639738917,0.856140350877193,900,7,1
SPCS2+ctrl,0.04975555,0.983952958822556,1.0,900,7,1
BHLHE40+ctrl,0.9324507,0.18849773827241734,0.9508771929824561,900,8,1
HARS+ctrl,0.10954843,0.9829447418451309,0.9578947368421052,900,8,1
ATP5B+ctrl,0.09632558,0.9738279236480594,0.9666666666666668,900,8,1
DERL2+ctrl,0.014112703,0.98808781934531,0.9964912280701754,900,8,1
TELO2+ctrl,0.21829894,0.7944754908403411,1.0,900,8,1
MRPL39+ctrl,0.1733241,0.9072812465019524,0.9403508771929823,900,8,1
MANF+ctrl,0.03916341,0.9851510190637782,0.9947368421052631,900,8,1
TARS+ctrl,0.3624245,0.8207173170521855,0.9719298245614034,900,8,1
TTI1+ctrl,0.21147189,0.94833446550183,0.9649122807017543,900,8,1
SRP72+ctrl,0.014168115,0.9948287356237415,0.9982456140350877,900,8,1
SCYL1+ctrl,0.40157282,0.8810796746984124,0.9421052631578948,900,8,1
HYOU1+ctrl,0.0940064,0.9475923831341788,0.9964912280701754,900,8,1
TMED10+ctrl,0.020060124,0.9944203507620841,0.9982456140350877,900,8,1
CCND3+ctrl,0.38903072,0.9065391928888857,0.9578947368421052,900,8,1
COPB1+ctrl,0.038297575,0.9884669231250882,0.9954887218045112,900,8,1
CARS+ctrl,0.18539725,0.9901905208826065,0.856140350877193,900,8,1
SPCS2+ctrl,0.053840183,0.9831404356009443,1.0,900,8,1
BHLHE40+ctrl,0.9309785,0.19365656026639044,0.9526315789473684,900,9,1
HARS+ctrl,0.10931635,0.9830625113099813,0.9578947368421052,900,9,1
ATP5B+ctrl,0.09729796,0.973196480423212,0.9666666666666668,900,9,1
DERL2+ctrl,0.014295265,0.9879710509521828,0.9964912280701754,900,9,1
TELO2+ctrl,0.2159431,0.7962472735998745,0.9982456140350877,900,9,1
MRPL39+ctrl,0.17712767,0.9053509441146161,0.9350877192982456,900,9,1
MANF+ctrl,0.038818736,0.9849807717837393,0.9947368421052631,900,9,1
TARS+ctrl,0.3589163,0.8223158335313201,0.9719298245614034,900,9,1
TTI1+ctrl,0.2118253,0.9483718539122492,0.9649122807017543,900,9,1
SRP72+ctrl,0.013298722,0.9950478856044356,0.9982456140350877,900,9,1
SCYL1+ctrl,0.40511718,0.8813383411616087,0.9403508771929823,900,9,1
HYOU1+ctrl,0.094025165,0.9480864990619011,0.9947368421052631,900,9,1
TMED10+ctrl,0.020364909,0.9938240087940358,0.9982456140350877,900,9,1
CCND3+ctrl,0.3909794,0.903024556580931,0.9578947368421052,900,9,1
COPB1+ctrl,0.040111765,0.9878089865669608,0.9954887218045112,900,9,1
CARS+ctrl,0.18573038,0.9902830943465233,0.856140350877193,900,9,1
SPCS2+ctrl,0.05562173,0.983717470899137,1.0,900,9,1
BHLHE40+ctrl,0.9308565,0.19729610439389944,0.9508771929824561,900,10,1
HARS+ctrl,0.10933244,0.9830594789236784,0.9578947368421052,900,10,1
ATP5B+ctrl,0.094646655,0.9732406949624419,0.9666666666666668,900,10,1
DERL2+ctrl,0.014515604,0.987697009752992,0.9964912280701754,900,10,1
TELO2+ctrl,0.22154008,0.7936764119076543,1.0,900,10,1
MRPL39+ctrl,0.17351648,0.9064836098696105,0.9385964912280702,900,10,1
MANF+ctrl,0.03975503,0.9851990987081081,0.9947368421052631,900,10,1
TARS+ctrl,0.36319187,0.8222584845498204,0.9719298245614034,900,10,1
TTI1+ctrl,0.2101127,0.9492401343304664,0.9649122807017543,900,10,1
SRP72+ctrl,0.015085751,0.994968211336527,0.9982456140350877,900,10,1
SCYL1+ctrl,0.39594346,0.8831708366051316,0.9385964912280702,900,10,1
HYOU1+ctrl,0.09204979,0.9478874610940693,0.9964912280701754,900,10,1
TMED10+ctrl,0.021053262,0.9943316054122988,0.9982456140350877,900,10,1
CCND3+ctrl,0.3856782,0.904986792942509,0.9578947368421052,900,10,1
COPB1+ctrl,0.03818021,0.9881897084414959,0.9954887218045112,900,10,1
CARS+ctrl,0.18780626,0.9897268004715443,0.856140350877193,900,10,1
SPCS2+ctrl,0.05120092,0.9838764727810485,1.0,900,10,1
BHLHE40+ctrl,0.9296051,0.200146617135033,0.9508771929824561,1000,1,1
HARS+ctrl,0.10856224,0.9830961963161826,0.9649122807017543,1000,1,1
ATP5B+ctrl,0.09778032,0.97291599214077,0.9666666666666668,1000,1,1
DERL2+ctrl,0.014391416,0.9878584933721868,0.9964912280701754,1000,1,1
TELO2+ctrl,0.21936192,0.7940850168597535,1.0,1000,1,1
MRPL39+ctrl,0.17586529,0.9056736785569228,0.9368421052631579,1000,1,1
MANF+ctrl,0.039924927,0.9851427056128159,0.9947368421052631,1000,1,1
TARS+ctrl,0.36374435,0.8204771019518375,0.9719298245614034,1000,1,1
TTI1+ctrl,0.2123883,0.9475866509601474,0.9649122807017543,1000,1,1
SRP72+ctrl,0.01467912,0.9948695717321243,0.9982456140350877,1000,1,1
SCYL1+ctrl,0.40691325,0.8781386483460665,0.943859649122807,1000,1,1
HYOU1+ctrl,0.09419097,0.9473452397505753,0.9947368421052631,1000,1,1
TMED10+ctrl,0.021266058,0.9940874911553692,0.9982456140350877,1000,1,1
CCND3+ctrl,0.39087492,0.9041876525152475,0.9578947368421052,1000,1,1
COPB1+ctrl,0.038082615,0.9886015867814422,0.9954887218045112,1000,1,1
CARS+ctrl,0.18451108,0.9901056680828333,0.856140350877193,1000,1,1
SPCS2+ctrl,0.053382333,0.9834784739614406,1.0,1000,1,1
BHLHE40+ctrl,0.9308031,0.19509164639748633,0.9526315789473684,1000,2,1
HARS+ctrl,0.11038313,0.983532827347517,0.9649122807017543,1000,2,1
ATP5B+ctrl,0.09885667,0.9736318551003933,0.9666666666666668,1000,2,1
DERL2+ctrl,0.014171987,0.9883147648361046,0.9964912280701754,1000,2,1
TELO2+ctrl,0.21607606,0.7973401159497371,0.9982456140350877,1000,2,1
MRPL39+ctrl,0.17743808,0.9051178295630962,0.9368421052631579,1000,2,1
MANF+ctrl,0.039804444,0.9848182396963239,0.9947368421052631,1000,2,1
TARS+ctrl,0.3581327,0.8222301928326488,0.9719298245614034,1000,2,1
TTI1+ctrl,0.21263032,0.9493626765906811,0.9649122807017543,1000,2,1
SRP72+ctrl,0.014341925,0.9948964382347185,0.9982456140350877,1000,2,1
SCYL1+ctrl,0.41318935,0.8774181744083762,0.9403508771929823,1000,2,1
HYOU1+ctrl,0.09344559,0.948092805367196,0.9947368421052631,1000,2,1
TMED10+ctrl,0.021475378,0.9936932606506161,0.9982456140350877,1000,2,1
CCND3+ctrl,0.3891502,0.9039646598976105,0.9578947368421052,1000,2,1
COPB1+ctrl,0.041526046,0.9877892090007663,0.9954887218045112,1000,2,1
CARS+ctrl,0.18846105,0.990141267888248,0.856140350877193,1000,2,1
SPCS2+ctrl,0.053769246,0.9843048604634532,1.0,1000,2,1
BHLHE40+ctrl,0.9313685,0.19319097325205803,0.9508771929824561,1000,3,1
HARS+ctrl,0.11093787,0.983549508266151,0.9578947368421052,1000,3,1
ATP5B+ctrl,0.097889766,0.973748030140996,0.9666666666666668,1000,3,1
DERL2+ctrl,0.01427258,0.9881173346266223,0.9964912280701754,1000,3,1
TELO2+ctrl,0.21490143,0.7987554933570209,1.0,1000,3,1
MRPL39+ctrl,0.1763244,0.9056438515544869,0.9368421052631579,1000,3,1
MANF+ctrl,0.03958746,0.9849650136893615,0.9947368421052631,1000,3,1
TARS+ctrl,0.35768655,0.8228114303201437,0.9719298245614034,1000,3,1
TTI1+ctrl,0.21177827,0.9496434887405485,0.9649122807017543,1000,3,1
SRP72+ctrl,0.014279522,0.9949793417763431,0.9982456140350877,1000,3,1
SCYL1+ctrl,0.40753576,0.88046202249825,0.9403508771929823,1000,3,1
HYOU1+ctrl,0.09256335,0.9484430348675232,0.9947368421052631,1000,3,1
TMED10+ctrl,0.021188566,0.993762899102876,0.9982456140350877,1000,3,1
CCND3+ctrl,0.38766763,0.9039534188341349,0.9578947368421052,1000,3,1
COPB1+ctrl,0.04156553,0.9876042609103024,0.9954887218045112,1000,3,1
CARS+ctrl,0.1899188,0.9900386547669768,0.856140350877193,1000,3,1
SPCS2+ctrl,0.053442046,0.9844442034191161,1.0,1000,3,1
BHLHE40+ctrl,0.92896956,0.2033240885939449,0.9508771929824561,1000,4,1
HARS+ctrl,0.10781425,0.9831111738458276,0.9649122807017543,1000,4,1
ATP5B+ctrl,0.09741945,0.9729353869333863,0.9666666666666668,1000,4,1
DERL2+ctrl,0.014594157,0.9878227202989365,0.9964912280701754,1000,4,1
TELO2+ctrl,0.22099072,0.7938276730737925,0.9982456140350877,1000,4,1
MRPL39+ctrl,0.17651947,0.9048767386993859,0.9368421052631579,1000,4,1
MANF+ctrl,0.040653378,0.9852105036261491,0.9947368421052631,1000,4,1
TARS+ctrl,0.36620972,0.8200514605268836,0.9719298245614034,1000,4,1
TTI1+ctrl,0.21393365,0.9466722933575511,0.9649122807017543,1000,4,1
SRP72+ctrl,0.015275212,0.9948079672176391,0.9982456140350877,1000,4,1
SCYL1+ctrl,0.40915933,0.8759797541424632,0.943859649122807,1000,4,1
HYOU1+ctrl,0.09437843,0.9469933669606689,0.9947368421052631,1000,4,1
TMED10+ctrl,0.021934126,0.9942342037102208,0.9982456140350877,1000,4,1
CCND3+ctrl,0.3924537,0.9047355193179101,0.9578947368421052,1000,4,1
COPB1+ctrl,0.037538685,0.9888654449023306,0.9954887218045112,1000,4,1
CARS+ctrl,0.18364756,0.9901431398466229,0.856140350877193,1000,4,1
SPCS2+ctrl,0.052254215,0.9833806688548066,1.0,1000,4,1
BHLHE40+ctrl,0.92820036,0.20677763735875487,0.9508771929824561,1000,5,1
HARS+ctrl,0.10965574,0.9832853842526674,0.9649122807017543,1000,5,1
ATP5B+ctrl,0.09739339,0.9727881485596299,0.9666666666666668,1000,5,1
DERL2+ctrl,0.0143813975,0.9880013959731286,0.9964912280701754,1000,5,1
TELO2+ctrl,0.21797113,0.7972569268740699,1.0,1000,5,1
MRPL39+ctrl,0.17591102,0.9052872520696837,0.9368421052631579,1000,5,1
MANF+ctrl,0.040269017,0.9851098712533712,0.9947368421052631,1000,5,1
TARS+ctrl,0.36244878,0.8215539222583175,0.9719298245614034,1000,5,1
TTI1+ctrl,0.21244834,0.9480571509338915,0.9649122807017543,1000,5,1
SRP72+ctrl,0.014874415,0.9948754844372161,0.9982456140350877,1000,5,1
SCYL1+ctrl,0.40604174,0.8786708731204271,0.9385964912280702,1000,5,1
HYOU1+ctrl,0.093686715,0.9474686020694207,0.9947368421052631,1000,5,1
TMED10+ctrl,0.021829138,0.9938757394265849,0.9982456140350877,1000,5,1
CCND3+ctrl,0.38966772,0.9035627050325274,0.9578947368421052,1000,5,1
COPB1+ctrl,0.038891286,0.9882905655540526,0.9954887218045112,1000,5,1
CARS+ctrl,0.18693455,0.9899765821173787,0.856140350877193,1000,5,1
SPCS2+ctrl,0.052600626,0.9841165184734564,1.0,1000,5,1
BHLHE40+ctrl,0.92551416,0.21810577134601772,0.9508771929824561,1000,6,1
HARS+ctrl,0.10937668,0.982721108943224,0.9578947368421052,1000,6,1
ATP5B+ctrl,0.09731073,0.9731880370527506,0.9666666666666668,1000,6,1
DERL2+ctrl,0.014947196,0.9876464268018026,0.9964912280701754,1000,6,1
TELO2+ctrl,0.21900894,0.7966753086748213,1.0,1000,6,1
MRPL39+ctrl,0.1782475,0.9039548930595629,0.9368421052631579,1000,6,1
MANF+ctrl,0.04114718,0.9850503889610991,0.9947368421052631,1000,6,1
TARS+ctrl,0.3642326,0.8207347756251693,0.9719298245614034,1000,6,1
TTI1+ctrl,0.21466422,0.9469860813114792,0.9649122807017543,1000,6,1
SRP72+ctrl,0.015464743,0.9948637534398586,0.9982456140350877,1000,6,1
SCYL1+ctrl,0.41026405,0.8762822793796659,0.9403508771929823,1000,6,1
HYOU1+ctrl,0.09447236,0.9468016430764692,0.9947368421052631,1000,6,1
TMED10+ctrl,0.022427807,0.9939412664971314,0.9982456140350877,1000,6,1
CCND3+ctrl,0.39583504,0.9015306299552321,0.9578947368421052,1000,6,1
COPB1+ctrl,0.038912546,0.9882877664640546,0.9954887218045112,1000,6,1
CARS+ctrl,0.1850367,0.9903073441237211,0.856140350877193,1000,6,1
SPCS2+ctrl,0.051481303,0.9837168205413036,1.0,1000,6,1
BHLHE40+ctrl,0.9185444,0.24832915235310793,0.9508771929824561,1000,7,1
HARS+ctrl,0.109503604,0.9827909795567393,0.9649122807017543,1000,7,1
ATP5B+ctrl,0.09955235,0.97259764932096,0.9649122807017543,1000,7,1
DERL2+ctrl,0.015955098,0.9873099603137234,0.9964912280701754,1000,7,1
TELO2+ctrl,0.22195964,0.7970311782746649,0.9982456140350877,1000,7,1
MRPL39+ctrl,0.18313536,0.9007852984650526,0.9350877192982456,1000,7,1
MANF+ctrl,0.043956593,0.984834868228063,0.9947368421052631,1000,7,1
TARS+ctrl,0.367157,0.8199574872851372,0.9719298245614034,1000,7,1
TTI1+ctrl,0.21829472,0.9457738181808963,0.9649122807017543,1000,7,1
SRP72+ctrl,0.01728828,0.9947897536039818,0.9982456140350877,1000,7,1
SCYL1+ctrl,0.42267132,0.8689933512359858,0.9403508771929823,1000,7,1
HYOU1+ctrl,0.09580169,0.945571987394942,0.9947368421052631,1000,7,1
TMED10+ctrl,0.025303565,0.9935437875392381,0.9982456140350877,1000,7,1
CCND3+ctrl,0.40240744,0.8975075548514724,0.9578947368421052,1000,7,1
COPB1+ctrl,0.03961484,0.9883483946323395,0.9954887218045112,1000,7,1
CARS+ctrl,0.18482442,0.990367591381073,0.856140350877193,1000,7,1
SPCS2+ctrl,0.04859547,0.9839989442880324,1.0,1000,7,1
BHLHE40+ctrl,0.93374157,0.18261606804298935,0.9508771929824561,1000,8,1
HARS+ctrl,0.10906447,0.9828789699822664,0.9649122807017543,1000,8,1
ATP5B+ctrl,0.09660413,0.9737574039027095,0.9666666666666668,1000,8,1
DERL2+ctrl,0.014048758,0.9881115122916526,0.9964912280701754,1000,8,1
TELO2+ctrl,0.21848485,0.7937631419190438,1.0,1000,8,1
MRPL39+ctrl,0.17284305,0.9075733518693596,0.9368421052631579,1000,8,1
MANF+ctrl,0.03903917,0.9852281208150089,0.9947368421052631,1000,8,1
TARS+ctrl,0.3630953,0.8203037194907665,0.9719298245614034,1000,8,1
TTI1+ctrl,0.21181083,0.9478298363974318,0.9649122807017543,1000,8,1
SRP72+ctrl,0.014137177,0.9947754905733746,0.9982456140350877,1000,8,1
SCYL1+ctrl,0.402532,0.8803257355466485,0.9421052631578948,1000,8,1
HYOU1+ctrl,0.094690524,0.9472784564131871,0.9947368421052631,1000,8,1
TMED10+ctrl,0.019927647,0.9944729500857648,0.9982456140350877,1000,8,1
CCND3+ctrl,0.38943377,0.9074213688727468,0.9578947368421052,1000,8,1
COPB1+ctrl,0.037836634,0.9886463428847492,0.9954887218045112,1000,8,1
CARS+ctrl,0.1840828,0.9902880378067493,0.856140350877193,1000,8,1
SPCS2+ctrl,0.054373506,0.982857737064478,1.0,1000,8,1
BHLHE40+ctrl,0.92817813,0.20537262200377882,0.9526315789473684,1000,9,1
HARS+ctrl,0.11003055,0.9831191301345825,0.9578947368421052,1000,9,1
ATP5B+ctrl,0.09848758,0.9731032783165574,0.9666666666666668,1000,9,1
DERL2+ctrl,0.0145121105,0.9879831041662328,0.9964912280701754,1000,9,1
TELO2+ctrl,0.21543036,0.7975313788701897,0.9982456140350877,1000,9,1
MRPL39+ctrl,0.17928107,0.9041452792589553,0.9368421052631579,1000,9,1
MANF+ctrl,0.03942771,0.9848755571292713,0.9947368421052631,1000,9,1
TARS+ctrl,0.3585228,0.8221983062103391,0.9719298245614034,1000,9,1
TTI1+ctrl,0.212799,0.9485027315095067,0.9649122807017543,1000,9,1
SRP72+ctrl,0.013504394,0.9950883587007411,0.9982456140350877,1000,9,1
SCYL1+ctrl,0.41035622,0.879199774004519,0.9403508771929823,1000,9,1
HYOU1+ctrl,0.094181836,0.9480699661362451,0.9947368421052631,1000,9,1
TMED10+ctrl,0.021103883,0.99360529272235,0.9982456140350877,1000,9,1
CCND3+ctrl,0.3932495,0.9014468861278147,0.9578947368421052,1000,9,1
COPB1+ctrl,0.040885184,0.9876994909718633,0.9954887218045112,1000,9,1
CARS+ctrl,0.18685076,0.9902926506474614,0.856140350877193,1000,9,1
SPCS2+ctrl,0.0548281,0.9840088702221692,1.0,1000,9,1
BHLHE40+ctrl,0.93066376,0.19829360418953001,0.9508771929824561,1000,10,1
HARS+ctrl,0.10926516,0.983135755173862,0.9578947368421052,1000,10,1
ATP5B+ctrl,0.09468853,0.9731168700382113,0.9666666666666668,1000,10,1
DERL2+ctrl,0.014617288,0.9876521656669865,0.9964912280701754,1000,10,1
TELO2+ctrl,0.22159359,0.7944054308700288,1.0,1000,10,1
MRPL39+ctrl,0.17368671,0.9062639557523653,0.9368421052631579,1000,10,1
MANF+ctrl,0.040123355,0.985270993434824,0.9947368421052631,1000,10,1
TARS+ctrl,0.3643301,0.8219294371083379,0.9719298245614034,1000,10,1
TTI1+ctrl,0.21036306,0.9489821763709188,0.9649122807017543,1000,10,1
SRP72+ctrl,0.01536889,0.9949830280384049,0.9982456140350877,1000,10,1
SCYL1+ctrl,0.39775786,0.8815439566969872,0.9385964912280702,1000,10,1
HYOU1+ctrl,0.09198778,0.9477940238430165,0.9964912280701754,1000,10,1
TMED10+ctrl,0.02162665,0.9942393107048701,0.9982456140350877,1000,10,1
CCND3+ctrl,0.38576198,0.9046884120907634,0.9578947368421052,1000,10,1
COPB1+ctrl,0.037926856,0.9882576083764434,0.9954887218045112,1000,10,1
CARS+ctrl,0.18777734,0.9896659478545189,0.856140350877193,1000,10,1
SPCS2+ctrl,0.05048321,0.9840141423446767,1.0,1000,10,1
CREB1+ctrl,0.9014319,0.4096221805084497,0.9503759398496241,100,1,2
SLMO2+ctrl,0.40797377,0.8516939636319876,0.9298245614035087,100,1,2
TIMM23+ctrl,0.08768238,0.9861306129023433,0.975438596491228,100,1,2
AMIGO3+ctrl,0.040071025,0.9955876537569566,1.0,100,1,2
QARS+ctrl,0.1336926,0.9815821752417833,0.9245614035087718,100,1,2
ATP5B+ctrl,0.035115298,0.987512132152915,0.9824561403508772,100,1,2
SYVN1+ctrl,0.017175497,0.9936551235150546,0.9964912280701754,100,1,2
MTHFD1+ctrl,0.4062215,0.7984993187628788,0.8859649122807017,100,1,2
TTI1+ctrl,0.1564999,0.9567755030002445,0.9736842105263157,100,1,2
SRP68+ctrl,0.11104233,0.9437353929970413,1.0,100,1,2
TIMM44+ctrl,0.34033298,0.9355036607012153,0.8596491228070176,100,1,2
DDOST+ctrl,0.04691846,0.9938671221025288,0.9982456140350877,100,1,2
TMED10+ctrl,0.025688568,0.9956417948997114,1.0,100,1,2
DNAJC19+ctrl,0.10191415,0.9677435159683228,0.9842105263157893,100,1,2
CARS+ctrl,0.15534371,0.9914325810968876,0.8929824561403509,100,1,2
P4HB+ctrl,0.026635624,0.9910047156154178,1.0,100,1,2
SPCS2+ctrl,0.08534558,0.9366578632807432,0.9964912280701754,100,1,2
CREB1+ctrl,0.8851209,0.44625868894218,0.9533834586466164,100,2,2
SLMO2+ctrl,0.4158609,0.8452171562239528,0.9298245614035087,100,2,2
TIMM23+ctrl,0.09377645,0.9845712995156646,0.9701754385964911,100,2,2
AMIGO3+ctrl,0.046433363,0.9955078005805262,1.0,100,2,2
QARS+ctrl,0.13270059,0.9824058504309505,0.9245614035087718,100,2,2
ATP5B+ctrl,0.032996714,0.9877534406259656,0.980701754385965,100,2,2
SYVN1+ctrl,0.015250683,0.9939196823979728,0.9964912280701754,100,2,2
MTHFD1+ctrl,0.40732464,0.796500497875968,0.882456140350877,100,2,2
TTI1+ctrl,0.15677236,0.9559798402478918,0.9736842105263157,100,2,2
SRP68+ctrl,0.10928162,0.9436455075629056,1.0,100,2,2
TIMM44+ctrl,0.3493458,0.9350383384153247,0.8596491228070176,100,2,2
DDOST+ctrl,0.04572702,0.9938835697248578,0.9982456140350877,100,2,2
TMED10+ctrl,0.03307503,0.9946229720371775,1.0,100,2,2
DNAJC19+ctrl,0.10788899,0.965810258872807,0.980701754385965,100,2,2
CARS+ctrl,0.15396588,0.9919137228280306,0.8964912280701753,100,2,2
P4HB+ctrl,0.024174316,0.9901495139929466,1.0,100,2,2
SPCS2+ctrl,0.08201864,0.9381765664920749,0.9964912280701754,100,2,2
CREB1+ctrl,0.88985825,0.44664538837969303,0.9503759398496241,100,3,2
SLMO2+ctrl,0.4234133,0.8505833726376295,0.9280701754385964,100,3,2
TIMM23+ctrl,0.09920597,0.9854604615829885,0.9649122807017543,100,3,2
AMIGO3+ctrl,0.03990441,0.9966115962452022,1.0,100,3,2
QARS+ctrl,0.14479662,0.9802676751278341,0.9245614035087718,100,3,2
ATP5B+ctrl,0.03821518,0.9874815195798874,0.980701754385965,100,3,2
SYVN1+ctrl,0.019370796,0.9923443361185491,0.9964912280701754,100,3,2
MTHFD1+ctrl,0.4023671,0.8050856059489888,0.8807017543859648,100,3,2
TTI1+ctrl,0.15855901,0.9604033688083291,0.9736842105263157,100,3,2
SRP68+ctrl,0.11237112,0.9438101433916017,1.0,100,3,2
TIMM44+ctrl,0.36743227,0.9297715025022626,0.8596491228070176,100,3,2
DDOST+ctrl,0.05154499,0.9926023776642978,0.9912280701754386,100,3,2
TMED10+ctrl,0.028036153,0.9949594138015527,1.0,100,3,2
DNAJC19+ctrl,0.11208662,0.9688602453097701,0.980701754385965,100,3,2
CARS+ctrl,0.16812888,0.9917463576421142,0.8912280701754386,100,3,2
P4HB+ctrl,0.023647083,0.9919737254967913,1.0,100,3,2
SPCS2+ctrl,0.07334676,0.9463821755493882,0.9982456140350877,100,3,2
CREB1+ctrl,0.89954764,0.4188617941690609,0.9533834586466164,100,4,2
SLMO2+ctrl,0.41257918,0.8528232146054506,0.9298245614035087,100,4,2
TIMM23+ctrl,0.09182108,0.9856947446241975,0.975438596491228,100,4,2
AMIGO3+ctrl,0.038103685,0.9963363207498332,1.0,100,4,2
QARS+ctrl,0.1272858,0.981908182380721,0.9350877192982456,100,4,2
ATP5B+ctrl,0.036977313,0.9871626403182745,0.980701754385965,100,4,2
SYVN1+ctrl,0.018414726,0.9944501592544839,0.9964912280701754,100,4,2
MTHFD1+ctrl,0.41859064,0.7917605723214365,0.8859649122807017,100,4,2
TTI1+ctrl,0.15654953,0.9571476059500128,0.9736842105263157,100,4,2
SRP68+ctrl,0.115614414,0.9431882814969867,1.0,100,4,2
TIMM44+ctrl,0.3417866,0.9372993977740407,0.8596491228070176,100,4,2
DDOST+ctrl,0.052313536,0.9936036323197186,0.9964912280701754,100,4,2
TMED10+ctrl,0.025556497,0.9950848856242374,1.0,100,4,2
DNAJC19+ctrl,0.103266165,0.9691700851544738,0.9842105263157893,100,4,2
